Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,Return%,N5D_Return,N5D_Return%,SMA3,SMA5,SMA10,SMA15,SMA20,SMA30,SMA50,EMA3,EMA5,EMA10,EMA15,EMA20,EMA30,EMA50,PP,S1C,S2C,S3C,R1C,R2C,R3C,S1F,S2F,S3F,R1F,R2F,R3F,SMA_Signal,MACD_Signal,RSI,RSI_Signal,Slow_K,Slow_D,Stoch_Osci,Fast_K,Fast_D,Stoch_RSI
2020-04-21,2784.81005859375,2785.5400390625,2727.10009765625,2736.56005859375,5075830000,0,0,-86.599853515625,-0.03164551541402183,126.829833984375,0.04634644636651961,2811.4266764322915,2803.438037109375,2782.4090087890627,2703.893994140625,2663.974499511719,2611.9963134765626,2840.815185546875,2782.7777703903967,2788.658416867904,2760.3465539141102,2732.458786351262,2722.091985458648,2738.1802796194647,2808.992280164822,2749.7333984375,2713.9267578125,2691.29345703125,2655.48681640625,2772.36669921875,2808.17333984375,2830.806640625,2727.4093408203125,2713.6175146484375,2691.29345703125,2772.0574560546875,2785.8492822265625,2808.17333984375,0.0,0.0,50.31981674899343,0,51.87754590841329,65.08119513152691,0,0.0,42.528623576732,1
2020-04-22,2787.889892578125,2815.10009765625,2775.949951171875,2799.31005859375,5049660000,0,0,62.75,0.022416237818086802,140.199951171875,0.050083752152237565,2786.3433430989585,2806.62802734375,2796.3990234375,2718.2086588541665,2681.5734985351564,2609.232316080729,2829.7595849609374,2791.0439144920733,2792.208964109853,2767.4308274922264,2740.815195381573,2729.4460876619914,2742.124136327483,2808.6125852012506,2796.7867024739585,2778.473307291667,2757.6365559895835,2739.323160807292,2817.623453776042,2835.9368489583335,2856.773600260417,2781.831346516927,2772.591911946615,2757.6365559895835,2811.74205843099,2820.981493001302,2835.9368489583335,0.0,0.0,53.209864639264346,0,35.35004417378551,52.34169376591677,0,41.035034075811886,22.873634935335968,0
2020-04-23,2810.419921875,2844.89990234375,2794.260009765625,2797.800048828125,5756520000,0,0,-1.510009765625,-0.0005397132530101557,114.6298828125,0.04097143498889901,2777.8900553385415,2806.27802734375,2801.1810302734375,2740.028662109375,2697.685498046875,2611.11298828125,2818.5605859375,2794.421981660099,2794.0726590159434,2772.9525040987533,2747.9383020623923,2735.9559887254327,2745.716130682363,2808.1885641670106,2812.3199869791665,2779.740071614583,2761.6800944010415,2729.100179036458,2830.379964192708,2862.9598795572915,2881.019856770833,2792.9755480143226,2781.0245333658854,2761.6800944010415,2831.6644259440104,2843.6154405924476,2862.9598795572915,0.0,0.0,53.12976870255779,0,33.38811469205012,40.20523492474967,0,39.89777282033162,26.97760229871447,0
2020-04-24,2812.639892578125,2842.7099609375,2791.760009765625,2836.739990234375,5374480000,0,0,38.93994140625,0.013727004075207024,-6.030029296875,-0.002125689812120141,2811.2833658854165,2798.714013671875,2805.8730224609376,2760.68466796875,2708.018994140625,2622.9829915364585,2807.70638671875,2815.580985947237,2808.2951027554204,2784.5502288506846,2759.03851308389,2745.5544650596175,2751.5886377502347,2809.308227934358,2823.7366536458335,2804.763346354167,2772.7867024739585,2753.813395182292,2855.713297526042,2874.6866048177085,2906.663248697917,2804.2737722981774,2792.2495838216146,2772.7867024739585,2843.1995349934896,2855.2237234700524,2874.6866048177085,0.0,0.0,55.01051233110146,0,57.07404992615835,41.93740293066469,0,100.0,60.3109356320478,-1
2020-04-27,2854.64990234375,2887.719970703125,2852.889892578125,2878.47998046875,5194260000,0,0,41.739990234375,0.014500705413131898,-35.739990234375,-0.012416271948000442,2837.67333984375,2809.77802734375,2817.5580322265623,2786.67333984375,2724.869494628906,2628.564990234375,2797.7971875,2847.0304832079937,2831.690061993197,2801.6283655085144,2773.9686965069973,2758.2140379557254,2759.775175990139,2812.0208456808045,2873.0299479166665,2858.339925130208,2838.1998697916665,2823.509847005208,2893.170003255208,2907.8600260416665,2928.000081380208,2859.7248580729165,2851.5049596354165,2838.1998697916665,2886.3350377604165,2894.5549361979165,2907.8600260416665,0.0,0.0,57.00219665171705,0,72.66677525983471,54.37631329268109,0,100.0,79.96592427344383,-1
2020-04-28,2909.9599609375,2921.14990234375,2860.7099609375,2863.389892578125,5672880000,0,0,-15.090087890625,-0.005270008087176092,5.050048828125,0.0017636609115701187,2859.53662109375,2835.143994140625,2819.291015625,2799.987337239583,2736.706494140625,2644.4736572265624,2787.461787109375,2855.2101878930594,2842.256672188173,2812.8577340666257,2785.1463460158884,2768.2307860150017,2766.4599964151703,2814.0353181081505,2881.7499186197915,2842.349934895833,2821.3099772135415,2781.909993489583,2902.789876302083,2942.1898600260415,2963.229817708333,2858.661861002604,2844.398034830729,2821.3099772135415,2904.837976236979,2919.101802408854,2942.1898600260415,0.0,0.0,56.0363604348779,0,77.24807290491907,68.9962993636374,0,75.05863944999047,91.68621314999677,-1
2020-04-29,2918.4599609375,2954.860107421875,2912.159912109375,2939.510009765625,6620140000,0,0,76.1201171875,0.025895512154955804,-91.090087890625,-0.030988187687065523,2893.7932942708335,2863.183984375,2834.906005859375,2818.660677083333,2754.452490234375,2658.1509928385417,2778.8461865234376,2897.360098829342,2874.674451380657,2835.885420557353,2804.4418039846055,2784.5430930388707,2777.624513405522,2818.955894251581,2935.510009765625,2916.159912109375,2892.809814453125,2873.459716796875,2958.860107421875,2978.210205078125,3001.560302734375,2919.19853515625,2909.1212890625,2892.809814453125,2951.821484375,2961.89873046875,2978.210205078125,0.0,0.0,59.74194747547992,0,81.68540018770284,77.20008278415223,-1,100.0,91.68621314999677,-2
2020-04-30,2930.909912109375,2930.909912109375,2892.469970703125,2912.429931640625,6523120000,0,0,-27.080078125,-0.00929810459328211,-31.239990234375,-0.010726434958995543,2905.1099446614585,2886.1099609375,2846.193994140625,2829.490673828125,2776.5489868164063,2675.2953206380207,2769.371787109375,2904.8950152349835,2887.259611467313,2849.8026043906752,2817.940319941608,2796.7227919533234,2786.3216371626254,2822.6215427766415,2911.9366048177085,2892.963297526042,2873.4966634114585,2854.523356119792,2931.403238932292,2950.3765462239585,2969.843180338542,2897.252547200521,2888.180721028646,2873.4966634114585,2926.620662434896,2935.692488606771,2950.3765462239585,0.0,0.0,57.873094096189895,0,74.9313667293272,77.9549466073164,0,60.501342145406845,78.51999386513239,0
2020-05-01,2869.090087890625,2869.090087890625,2821.610107421875,2830.7099609375,4753160000,0,0,-81.719970703125,-0.028869072363761437,99.090087890625,0.035005383546185515,2894.2166341145835,2884.903955078125,2841.808984375,2832.2166666666667,2791.7394897460936,2689.339322916667,2758.52138671875,2867.8024880862417,2868.4097279573753,2846.3312146719163,2819.5365250660943,2799.9596651899114,2789.185399986811,2822.9387356456946,2840.4700520833335,2811.850016276042,2792.9900716145835,2764.370035807292,2859.329996744792,2887.9500325520835,2906.809977213542,2822.332699544271,2811.127424153646,2792.9900716145835,2858.607404622396,2869.812680013021,2887.9500325520835,0.0,0.0,52.53252985859026,0,57.13429765885029,71.2503548586268,0,0.0,53.50044738180224,1
2020-05-04,2815.010009765625,2844.239990234375,2797.85009765625,2842.739990234375,4723140000,0,0,12.030029296875,0.004231842988877488,87.449951171875,0.030762557065468737,2861.9599609375,2877.75595703125,2843.7669921875,2837.6240071614584,2809.443994140625,2707.2666585286456,2748.6211865234377,2855.271239160308,2859.853148716375,2845.6782647741816,2822.4369582121294,2804.0339818608127,2792.6405348414924,2823.715255433486,2828.2766927083335,2812.313395182292,2781.8868001302085,2765.923502604167,2858.703287760417,2874.6665852864585,2905.093180338542,2810.5557537434897,2799.6077390950522,2781.8868001302085,2845.9976316731772,2856.9456463216147,2874.6665852864585,0.0,0.0,53.216949002558465,0,36.46827223410216,56.17797887409325,0,9.493404049236968,23.33158206488123,1
2020-05-05,2868.8798828125,2898.22998046875,2863.550048828125,2868.43994140625,5129590000,0,0,25.699951171875,0.008959557005497429,1.68017578125,0.0005857454977517484,2847.296630859375,2878.765966796875,2856.95498046875,2839.115999348958,2819.681994628906,2728.3013264973956,2741.4721875,2861.855590283279,2862.7154129463333,2849.816751434558,2828.1873311113945,2810.167882769902,2797.5308191359927,2825.4691646873202,2876.739990234375,2855.25,2842.06005859375,2820.570068359375,2889.929931640625,2911.419921875,2924.60986328125,2863.492256347656,2855.307792480469,2842.06005859375,2889.987724121094,2898.172187988281,2911.419921875,0.0,0.0,54.71902574561359,0,26.792813767213076,40.131794553388545,0,30.32832890552743,13.273910984921423,1
2020-05-06,2883.139892578125,2891.110107421875,2847.64990234375,2848.419921875,4861920000,0,0,-20.02001953125,-0.007028464931558135,-28.419921875,-0.009977434035179866,2853.199951171875,2860.54794921875,2861.865966796875,2843.4533203125,2829.1324951171873,2741.6709879557293,2735.87638671875,2855.1377560791398,2857.950249255889,2849.562782423729,2830.716404956845,2813.8109341132445,2800.8139870546383,2826.369194380955,2862.393310546875,2833.676513671875,2818.93310546875,2790.21630859375,2877.13671875,2905.853515625,2920.596923828125,2845.7915122070312,2835.5349038085938,2818.93310546875,2878.9951088867188,2889.2517172851562,2905.853515625,0.0,0.0,53.283814687661526,0,37.18487164128396,33.48198588086643,0,14.067517881012108,17.96308361192546,2
2020-05-07,2878.260009765625,2901.919921875,2876.47998046875,2881.18994140625,5164640000,0,0,32.77001953125,0.011373779652741542,-28.68994140625,-0.009957670958773035,2866.0166015625,2854.299951171875,2870.2049560546875,2848.8959798177084,2835.6929931640625,2755.1919840494793,2731.1723876953124,2868.163848742695,2865.6968133060095,2855.3131749660056,2837.0255970130206,2820.227982426864,2805.9995324966776,2828.5190275976333,2886.5299479166665,2871.139973958333,2861.0900065104165,2845.700032552083,2896.579915364583,2911.9698893229165,2922.019856770833,2876.811890299479,2870.808064127604,2861.0900065104165,2896.248005533854,2902.251831705729,2911.9698893229165,0.0,0.0,55.348302285596894,0,54.34828317015249,39.44198952621654,0,100.0,48.13194892884647,-1
2020-05-08,2908.830078125,2932.159912109375,2902.8798828125,2929.800048828125,4857160000,0,0,48.610107421875,0.01659161260554907,-66.10009765625,-0.02256129993672743,2886.469970703125,2874.11796875,2879.5109619140626,2852.578645833333,2842.6919921875,2765.1829833984375,2730.1931884765627,2898.98194878541,2887.064558480048,2868.856242940936,2848.6224034899087,2830.6634173222224,2813.9866625825775,2832.49083235177,2921.61328125,2911.066650390625,2892.333251953125,2881.78662109375,2940.3466796875,2950.893310546875,2969.626708984375,2910.4283100585935,2903.5182231445315,2892.333251953125,2932.7982524414065,2939.7083393554685,2950.893310546875,0.0,0.0,58.29266880330534,0,72.1096674483254,54.547607419920645,0,100.0,71.35583929367066,-1
2020-05-11,2915.4599609375,2944.25,2903.43994140625,2930.18994140625,4807320000,0,0,0.389892578125,0.00013306051345527575,23.719970703125,0.008095028369301331,2913.7266438802085,2891.607958984375,2884.6819580078127,2859.7139811197917,2851.1199951171875,2778.140315755208,2729.712587890625,2914.58594509583,2901.4396861221153,2880.0078244800843,2858.8183457294513,2840.142133901654,2821.483648313137,2836.3221699617498,2925.9599609375,2907.669921875,2885.14990234375,2866.85986328125,2948.47998046875,2966.77001953125,2989.2900390625,2910.3705185546874,2900.7393447265626,2885.14990234375,2941.5494033203126,2951.1805771484374,2966.77001953125,0.0,0.0,58.31641106401824,0,87.92291966521383,71.46029009456394,-1,100.0,99.99999999999996,-2
2020-05-12,2939.5,2945.820068359375,2869.590087890625,2870.1201171875,5107710000,0,0,-60.06982421875,-0.0209293763905651,52.81982421875,0.01840334970736675,2910.0367024739585,2891.943994140625,2885.35498046875,2868.617985026042,2852.322998046875,2786.2559895833333,2725.310390625,2892.3530311416653,2890.999829810577,2878.2100595177963,2860.2310671617074,2842.9971799288774,2824.621485014709,2837.647579656877,2895.1767578125,2844.533447265625,2818.94677734375,2768.303466796875,2920.763427734375,2971.40673828125,2996.993408203125,2866.0569052734377,2848.0666298828123,2818.94677734375,2924.2966103515623,2942.2868857421877,2971.40673828125,0.0,0.0,53.28371988380836,0,68.85903512106373,76.29720741153436,0,0.0,66.66666666666663,1
2020-05-13,2865.860107421875,2874.139892578125,2793.14990234375,2820.0,6143130000,0,0,-50.1201171875,-0.017773091201241136,151.610107421875,0.05376244944038121,2873.4366861979165,2886.260009765625,2873.4039794921873,2869.997314453125,2854.154992675781,2794.102986653646,2721.64298828125,2856.1765155708326,2867.333219873718,2867.6264123327423,2855.202183766494,2840.806972316603,2824.323324691179,2836.9555177095485,2829.0965983072915,2784.053304036458,2748.1066080729165,2703.063313802083,2865.043294270833,2910.0865885416665,2946.033284505208,2798.1584220377604,2779.0447843424477,2748.1066080729165,2860.0347745768227,2879.1484122721354,2910.0865885416665,0.0,-1.0,49.4492150036204,0,41.97371070603183,66.2518884974365,0,0.0,33.33333333333329,1
2020-05-14,2794.5400390625,2852.800048828125,2766.639892578125,2852.5,5641920000,0,0,32.5,0.011393514460999123,96.010009765625,0.033658197989702016,2847.5400390625,2880.522021484375,2867.410986328125,2873.643977864583,2856.802490234375,2806.836319986979,2716.0905859375,2854.3382577854163,2862.388813249145,2864.876155544971,2854.864410795682,2841.9205940007364,2826.141174711103,2837.5651052503504,2823.97998046875,2795.159912109375,2737.81982421875,2708.999755859375,2881.320068359375,2910.14013671875,2967.480224609375,2791.06680078125,2770.73300390625,2737.81982421875,2856.89316015625,2877.22695703125,2910.14013671875,-1.0,0.0,51.86803906673486,0,29.46478362652906,46.76584315120824,0,27.278341954310335,9.09278065143674,1
2020-05-15,2829.949951171875,2865.010009765625,2816.780029296875,2863.699951171875,5477040000,0,0,11.199951171875,0.003911007215435328,91.75,0.03203897110884621,2845.3999837239585,2867.302001953125,2870.7099853515624,2875.44130859375,2856.259484863281,2818.06298828125,2712.8857861328124,2859.0191044786457,2862.8258592233883,2864.662300204408,2855.968853342706,2843.994818493226,2828.56432157954,2838.5900011688414,2848.4966634114585,2831.983317057292,2800.2666829427085,2783.753336588542,2880.213297526042,2896.7266438802085,2928.443277994792,2830.072810872396,2818.690535481771,2800.2666829427085,2866.920515950521,2878.302791341146,2896.7266438802085,0.0,0.0,52.70785258806472,0,39.891425373606694,37.109973235389226,0,36.749357544916094,21.342566499742105,0
2020-05-18,2913.860107421875,2968.090087890625,2913.860107421875,2953.909912109375,6364290000,0,0,90.2099609375,0.03053917134293423,37.860107421875,0.012816947215170571,2890.03662109375,2872.04599609375,2881.8269775390627,2880.469970703125,2862.796984863281,2833.5716552734375,2712.51658203125,2906.4645082940106,2893.1872101853837,2880.889138732584,2868.2114856885396,2854.4629226471448,2836.6511338717874,2843.11235061749,2945.2867024739585,2922.483317057292,2891.0567220052085,2868.253336588542,2976.713297526042,2999.5166829427085,3030.943277994792,2924.570849934896,2911.772574544271,2891.0567220052085,2966.002555013021,2978.800830403646,2999.5166829427085,1.0,0.0,58.92448729835983,0,65.01607703683688,44.79076201232425,0,100.0,54.67589983307544,-1
2020-05-19,2948.590087890625,2964.2099609375,2922.35009765625,2922.93994140625,4969330000,0,0,-30.969970703125,-0.010595486504668001,113.18994140625,0.038724689413834966,2913.5166015625,2882.6099609375,2887.2769775390625,2884.439973958333,2872.1159790039064,2842.213655598958,2716.0441796875,2914.7022248501303,2903.1047872590057,2888.534739218705,2875.0525426532536,2860.984543481345,2842.2181537127203,2846.242844373912,2936.5,2908.7900390625,2894.64013671875,2866.93017578125,2950.64990234375,2978.35986328125,2992.509765625,2920.5095322265624,2910.6306044921876,2894.64013671875,2952.4904677734376,2962.3693955078124,2978.35986328125,0.0,0.0,56.19347781106855,0,74.90578780754936,59.937763405997686,0,71.17750918031655,69.30895557507752,0
2020-05-20,2953.6298828125,2980.2900390625,2953.6298828125,2971.610107421875,4992970000,0,0,48.670166015625,0.01637838217539599,58.119873046875,0.019558377763527982,2949.4866536458335,2912.931982421875,2899.59599609375,2886.57998046875,2880.7309814453124,2852.620328776042,2717.8317822265626,2943.156166136003,2925.939893979962,2903.6393516192816,2887.122238249331,2871.5203114756814,2850.566021693956,2851.1592076306947,2968.510009765625,2956.72998046875,2941.849853515625,2930.06982421875,2983.39013671875,2995.170166015625,3010.05029296875,2958.325830078125,2952.034033203125,2941.849853515625,2978.694189453125,2984.985986328125,2995.170166015625,0.0,1.0,59.37970803919633,0,88.82856905620777,76.25014463353138,-1,100.0,90.39250306010548,-2
2020-05-21,2969.949951171875,2978.5,2938.570068359375,2948.510009765625,4966940000,0,0,-23.10009765625,-0.00783449863820751,95.800048828125,0.032491003425740475,2947.6866861979165,2932.133984375,2906.3280029296875,2888.985319010417,2888.2664794921875,2859.237996419271,2721.974384765625,2945.833087950814,2933.4632659085164,2911.797653100435,2894.7957096888676,2878.8526636937713,2856.8849886663215,2854.97688614579,2955.193359375,2931.88671875,2915.263427734375,2891.956787109375,2971.816650390625,2995.123291015625,3011.74658203125,2939.9401254882814,2930.5166616210936,2915.263427734375,2970.4465932617186,2979.8700571289064,2995.123291015625,0.0,0.0,57.251278683149565,0,84.69620607204222,82.81018764526651,-2,68.09838924664108,79.75863280898585,0
2020-05-22,2948.050048828125,2956.760009765625,2933.590087890625,2955.449951171875,3952800000,0,0,6.93994140625,0.00234818437832054,100.280029296875,0.03393054558650626,2958.5233561197915,2950.483984375,2908.8929931640623,2897.301318359375,2894.2019775390627,2864.758992513021,2731.4705859375,2950.6415195613445,2940.7921609963028,2919.73443456797,2902.3774898742436,2886.1476434535907,2863.2440185053897,2858.9170063428915,2948.6000162760415,2940.440022786458,2925.4300944010415,2917.270100911458,2963.609944661458,2971.7699381510415,2986.779866536458,2939.7491061197916,2934.2810045572915,2925.4300944010415,2957.4509264322915,2962.9190279947916,2971.7699381510415,0.0,0.0,57.741354671509946,0,79.70275449409964,84.40917654078326,-1,48.58019507745757,72.22619477469952,0
2020-05-26,3004.080078125,3021.719970703125,2988.169921875,2991.77001953125,5837060000,0,0,36.320068359375,0.012139993422711557,89.050048828125,0.02976500474527696,2965.2433268229165,2958.056005859375,2915.0510009765626,2907.2366536458335,2899.8664794921874,2872.4303304036457,2737.0855859375,2971.2057695462972,2957.784780507952,2932.8318136522025,2913.551556081369,2896.2069173657487,2871.5360185715745,2864.1269284287096,3000.5533040364585,2979.386637369792,2967.0032552083335,2945.836588541667,3012.936686197917,3034.1033528645835,3046.486735026042,2987.7371853841146,2979.8193738606774,2967.0032552083335,3013.3694226888024,3021.2872342122396,3034.1033528645835,0.0,0.0,60.306074241088936,0,71.01035916048177,78.46977324220792,0,100.0,72.22619477469952,-1
2020-05-27,3015.64990234375,3036.25,2969.75,3036.1298828125,6371230000,0,0,44.35986328125,0.01461066060854996,86.740234375,0.028569342459963776,2994.449951171875,2980.693994140625,2931.6519775390625,2918.415983072917,2908.5034790039062,2878.7659912109375,2750.0855859375,3003.6678261793986,2983.8998146094677,2951.6132807722565,2928.8738469227605,2909.532914074963,2882.15497755486,2870.872142326113,3014.0432942708335,2991.836588541667,2947.5432942708335,2925.336588541667,3058.336588541667,3080.5432942708335,3124.836588541667,2988.6402942708337,2972.9462942708333,2947.5432942708335,3039.4462942708333,3055.1402942708337,3080.5432942708335,0.0,0.0,63.24049379896917,0,77.4500697982137,76.05439448426507,0,100.0,82.86006502581917,-2
2020-05-28,3046.610107421875,3068.669921875,3023.39990234375,3029.72998046875,5402670000,0,0,-6.39990234375,-0.002112367235696637,82.6201171875,0.02726979556597888,3019.2099609375,2992.31796875,2952.6249755859376,2930.5033203125,2913.0144775390627,2886.9783203125,2760.09638671875,3016.6989033240743,2999.176536562562,2965.8163170807097,2941.480863616009,2920.9802537315145,2891.6759454847884,2877.1018614689615,3040.5999348958335,3012.529947916667,2995.3299153645835,2967.259928385417,3057.799967447917,3085.8699544270835,3103.069986979167,3023.306787434896,3012.623062825521,2995.3299153645835,3057.893082356771,3068.576806966146,3085.8699544270835,0.0,0.0,62.52236656774315,0,80.30525693517103,76.25522863128889,-1,88.00966040893745,96.00322013631246,-2
2020-05-29,3025.169921875,3049.169921875,2998.610107421875,3044.31005859375,7275080000,0,0,14.580078125,0.004789288161973534,149.619873046875,0.04914738320576601,3036.7233072916665,3011.477978515625,2971.8059814453127,2941.377994791667,2919.6084838867187,2895.1369873046874,2773.0205859375,3030.504480958912,3014.2210439062915,2980.087906446717,2954.334512988227,2932.72594943268,2901.5233076208506,2883.6590456699337,3030.6966959635415,3012.223470052083,2980.1368815104165,2961.663655598958,3062.783284505208,3081.2565104166665,3113.343098958333,3011.3828468424476,2999.4507306315104,2980.1368815104165,3050.0105450846354,3061.9426612955726,3081.2565104166665,0.0,0.0,63.53818391825493,0,84.34065423403439,80.69866032247309,-2,100.0,96.00322013631246,-2
2020-06-01,3038.780029296875,3062.179931640625,3031.5400390625,3055.72998046875,4673410000,0,0,11.419921875,0.003737215640122816,176.659912109375,0.057812671027390745,3043.2566731770835,3031.533984375,2991.008984375,2949.7733235677083,2930.859484863281,2901.175984700521,2785.9473876953125,3043.1172307138313,3028.057356093778,2993.8410108143594,2967.0089464232924,2944.4406190551626,2911.472125223941,2890.4069254659657,3049.816650390625,3037.453369140625,3019.1767578125,3006.8134765625,3068.09326171875,3080.45654296875,3098.733154296875,3038.1122114257814,3030.8811967773436,3019.1767578125,3061.5210893554686,3068.7521040039064,3080.45654296875,0.0,0.0,64.35317395466133,0,80.01924625416196,81.55505247445585,-2,100.0,96.00322013631246,-2
2020-06-02,3064.780029296875,3081.070068359375,3051.639892578125,3080.820068359375,5187230000,0,0,25.090087890625,0.008143964053047145,126.35986328125,0.04101500914610059,3060.2867024739585,3049.343994140625,3003.7,2959.81533203125,2942.7634887695312,2909.764656575521,2801.465390625,3061.968649536603,3045.644926848977,3009.655384913453,2981.235336665303,2957.429138036516,2922.397798974614,2897.874107540217,3071.1766764322915,3061.283284505208,3041.7465006510415,3031.853108723958,3090.713460286458,3100.6068522135415,3120.143636067708,3059.934349283854,3052.988827799479,3041.7465006510415,3082.419003580729,3089.364525065104,3100.6068522135415,0.0,0.0,66.14368663947157,0,89.55350490746712,84.63780179855455,-2,99.99999999999999,99.99999999999999,-2
2020-06-03,3098.89990234375,3130.93994140625,3098.89990234375,3122.8701171875,5989560000,0,0,42.050048828125,0.013465192995601064,67.269775390625,0.021541009669402804,3086.473388671875,3066.692041015625,3023.693017578125,2976.66533203125,2955.484997558594,2922.6416585286456,2819.174794921875,3092.4193833620516,3071.386656961818,3030.2398816905525,2998.9396842305773,2973.185421765181,2935.3314969238327,2906.6974804675615,3117.5699869791665,3104.200032552083,3085.5299479166665,3072.159993489583,3136.240071614583,3149.6100260416665,3168.280110677083,3105.3306920572913,3097.7692428385417,3085.5299479166665,3129.8092819010417,3137.3707311197913,3149.6100260416665,0.0,0.0,68.9578977039822,0,93.53197608111118,87.70157574758014,-2,100.0,99.99999999999999,-2
2020-06-04,3111.56005859375,3128.909912109375,3090.409912109375,3112.35009765625,6428130000,0,0,-10.52001953125,-0.003380088743606345,-110.25,-0.035423392787020835,3105.3467610677085,3083.216064453125,3037.7670166015623,2996.155338541667,2968.681506347656,2933.0763264973957,2832.4751953125,3102.384740509151,3085.0411371932955,3045.169011866134,3013.1159859087866,2986.4392004214733,2946.752051809795,2914.762288984765,3110.556640625,3092.203369140625,3072.056640625,3053.703369140625,3130.703369140625,3149.056640625,3169.203369140625,3095.849640625,3086.763640625,3072.056640625,3125.263640625,3134.349640625,3149.056640625,0.0,0.0,67.4474106511732,0,93.20968159730558,92.09838752862801,-2,72.12976344273305,90.70992114757767,-1
2020-06-05,3163.840087890625,3211.719970703125,3163.840087890625,3193.929931640625,8617590000,0,0,81.579833984375,0.025542148929507014,-152.619873046875,-0.04778435229118467,3143.050048828125,3113.1400390625,3062.3090087890623,3018.917333984375,2984.318505859375,2946.280655924479,2846.8425927734374,3148.157336074888,3121.337402009072,3072.2164518251325,3035.7177291252665,3006.200222442345,2962.6990117988807,2925.7100396771516,3189.8299967447915,3167.940022786458,3141.9501139322915,3120.060139973958,3215.819905598958,3237.7098795572915,3263.699788411458,3171.5398815104163,3160.2402291666667,3141.9501139322915,3208.1201119791667,3219.4197643229163,3237.7098795572915,0.0,0.0,72.48138032311802,-1,89.99337904954558,92.24501224265417,-2,100.0,90.70992114757767,-2
2020-06-08,3199.919921875,3233.1298828125,3196.0,3232.389892578125,8437380000,0,0,38.4599609375,0.011898305036099677,-165.7998046875,-0.05129325675352226,3179.556640625,3148.472021484375,3090.0030029296877,3043.4966634114585,2999.447998046875,2959.468986002604,2858.8889892578127,3190.2736143265065,3158.354898865423,3101.3388955984037,3060.301749556874,3027.7420957886097,2980.098423462058,2937.736700575229,3220.506591796875,3207.88330078125,3183.376708984375,3170.75341796875,3245.01318359375,3257.636474609375,3282.14306640625,3206.3229765625,3197.56032421875,3183.376708984375,3234.69020703125,3243.452859375,3257.636474609375,0.0,0.0,74.48464090261194,-1,91.89022391561927,91.69776152082353,-2,100.0,90.70992114757767,-2
2020-06-09,3213.320068359375,3222.7099609375,3193.110107421875,3207.179931640625,6382620000,0,0,-25.2099609375,-0.007860476017821647,-82.43994140625,-0.025704807077686485,3211.1665852864585,3173.743994140625,3111.543994140625,3060.3813313802084,3013.297497558594,2970.4256510416667,2872.2031884765624,3198.7267729835658,3174.6299097904903,3120.582720333353,3078.6615223173426,3044.8314134888014,2994.748843344546,2948.30310179348,3207.6666666666665,3192.623372395833,3178.0668131510415,3163.023518880208,3222.223225911458,3237.2665201822915,3251.823079427083,3196.3595226236976,3189.3739571940105,3178.0668131510415,3218.9738107096355,3225.9593761393226,3237.2665201822915,0.0,0.0,70.84412719727061,-1,90.51211980650464,90.79857425722322,-2,48.267804586939,82.75593486231298,-1
2020-06-10,3213.419921875,3223.27001953125,3181.489990234375,3190.139892578125,6570840000,0,0,-17.0400390625,-0.005341470793222494,-76.64990234375,-0.0240271288798577,3209.9032389322915,3187.19794921875,3126.9449951171873,3078.1946614583335,3029.298486328125,2981.317317708333,2883.47298828125,3194.4333327808454,3179.7999040530353,3133.2294789233115,3092.5963185999403,3058.670316259213,3007.354717488648,2957.786897510525,3198.2999674479165,3173.329915364583,3156.5199381510415,3131.549886067708,3215.109944661458,3240.0799967447915,3256.889973958333,3182.3399962565104,3172.4799093424476,3156.5199381510415,3214.2599386393226,3224.1200255533854,3240.0799967447915,0.0,0.0,68.41024158844459,0,83.76264277916617,88.72166216709677,-2,13.681958709174582,53.983254432037846,1
2020-06-11,3123.530029296875,3123.530029296875,2999.489990234375,3002.10009765625,7018890000,0,0,-188.039794921875,-0.06263608434265011,113.239990234375,0.037720258002983266,3133.1399739583335,3165.14794921875,3124.1820068359375,3080.227327473958,3038.4034912109373,2983.4036539713543,2891.8231884765623,3098.2667152185477,3120.566635254107,3109.387773238391,3081.284290981979,3053.282676392264,3007.0157097575257,2959.524670065259,3041.7067057291665,2959.883382161458,2917.6666666666665,2835.843343098958,3083.923421223958,3165.7467447916665,3207.963460286458,2994.3234108072916,2965.0499615885415,2917.6666666666665,3089.0900006510415,3118.3634498697916,3165.7467447916665,0.0,-1.0,48.57709199319372,0,50.93760288964982,75.0707884917736,0,0.0,20.64992109870451,1
2020-06-12,3071.0400390625,3088.419921875,2984.469970703125,3041.31005859375,5832250000,0,0,39.2099609375,0.01289245758639618,56.429931640625,0.018554481638980682,3077.8500162760415,3134.623974609375,3123.8820068359373,3086.413997395833,3047.843994140625,2987.699658203125,2903.2393896484373,3069.788386906149,3094.1477763673215,3097.0100069393657,3076.2875119334503,3052.14242707812,3009.228248392121,2962.7319402036314,3038.066650390625,2987.71337890625,2934.11669921875,2883.763427734375,3091.663330078125,3142.0166015625,3195.61328125,2998.357769042969,2973.825580566406,2934.11669921875,3077.775531738281,3102.307720214844,3142.0166015625,-1.0,0.0,51.72025466586388,0,31.284599482392366,55.32828171706951,0,12.13222711133247,8.604728606835666,2
